original	corrected	count
fistiktan	fıstıktan	1
icildi	içildi	1
akmiş	akmış	1
anlaguidagun	anlaguıdagun	1
dargnliga	dargnlıga	1
olunacaktar	olunacaktır	1
hayur	hayır	1
bulurlardi	bulurlardı	1
işlorlik	islorlık	1
Kapunin	Kapının	1
bozulmug	bozulmuş	1
dondum	döndüm	1
kapuys	kapıyı	1
anahtars	anahtarı	1
geleceginden	geleceğinden	1
odasmdan	odasından	1
yazdimd	yazdımd	1
oturacagindan	oturacağından	1
alikoydu	alıkoydu	1
yarumda	yanında	1
aksamüzeri	akşamüzeri	1
almays	almayı	1
pararun	paranın	1
olmadiguni	olmadığını	1
iase	iaşe	1
muzakere	müzakere	1
toplanmş	toplanmış	1
Iaşe	İaşe	1
koylülerin	köylülerin	1
imsäk	Misak	1
kirmizs	kırmızı	1
bekledigini	beklediğini	1
yakan	yakın	1
olmadaguni	olmadığını	1
tinda	tında	1
adamlars	adamları	1
yetişemediginden	yetişemediğinden	1
Jokomotifin	Jokomotıfın	1
mevâniin	mevaniin	1
yegäne	yegane	1
sulhü	sulhu	1
anlatta	anlattı	1
gecti	geçti	1
müskilät	müşkilat	1
gecen	geçen	1
çıktam	çıktım	1
aldtklarina	aldtklarına	1
Antant'in	Antant'ın	1
inkil	inkıl	1
ataldiklarunu	ataldıklarunu	1
çahstigna	çalıştığım	1
kulagma	kulağıma	1
yapiyorsunuz	yapıyorsunuz	1
düşecegini	düşeceğini	1
olmayacaklarin	olmayacakların	1
bitaraflik	bitaraflık	1
şüpbeli	supbeli	1
Nâzar	Nazır	1
yazds	yazdı	1
asaguda	aşağıda	1
çaktum	çıktım	1
yalruzca	yalnızca	1
hasbahäl	hasbıhal	1
yanundalki	yanundalkı	1
canans	canını	1
alanca	alınca	1
tanadigm	tanıdığım	1
oynamig	oynamış	1
ihtilälinde	ihtilalinde	1
yarsandan	yanından	1
gittäk	gittik	1
selämladi	selamladı	1
yasmnda	yanında	1
yurüyen	yürüyen	1
yemegs	yemeği	1
köylu	köylü	1
noktasana	noktasına	1
Şirden	Sirden	1
sairden	şairden	1
almuslar	almışlar	1
yarun	yarın	1
uzere	üzere	1
geng	genç	1
kapsindaki	kapsındakı	1
getirmiglerdi	getirmişlerdi	1
vardà	vardı	1
samura	samimi	1
vasatasiyla	vasıtasıyla	1
smarladigm	şmarladıgm	1
fevkalädesine	fevkaladesine	1
olmasunu	olmasını	1
kullanuniz	kullanunız	1
gondereyim	göndereyim	1
bizinle	bizimle	1
yazda	yazdı	1
begte	beşte	1
yapildignu	yapıldıgnu	1
murahhasasina	murahhasasına	1
konusuldu	konuşuldu	1
inkoläplarinu	inkoläplarınu	1
gecmesin	geçmesin	1
ayrilamuyor	ayrılamuyor	1
eglence	eğlence	1
Aksama	Akşama	1
fevkalädesi	fevkaladesi	1
melerimi	melerini	1
alrsan	Alman	1
umarim	umarım	1
yazarsin	yazarın	1
unuttun	unuttum	1
Nasaisin	Nasaısın	1
suns	sini	1
degistirmek	değiştirmek	1
imkânsaz	imkansız	1
bulunamayacagimazs	bulunamayacağımazs	1
Konugtuk	Konuştuk	1
mesäili	mesaili	1
Agrs	Ağrı	1
taninmassns	tanınmasını	1
beklodim	beklodım	1
kararndaki	kararndakı	1
Igdir	Iğdır	1
Arsisp	Arşısp	1
igi	işi	1
Azerbaycanlilar's	Azerbaycanlılar's	1
metâliple	metaliple	1
Zannumca	Zannımca	1
simendifer	şimendifer	1
olacaginu	olacağını	1
tereümanlik	tereümanlık	1
Ahuska	Ahıska	1
kalmass	kalması	1
olacags	olacağı	1
Cicerin	Çiçerin	1
konugup	konuşup	1
kazasmnin	kazasmnın	1
Igdir'in	Iğdır'ın	1
mukarrerats	mukarreratı	1
kil	kıl	1
slahu	ilahi	1
Bogazlar'in	Boğazlar'ın	1
antanist	antanıst	1
sanurum	sanırım	1
istedigi	istediği	1
görüsürken	görüşürken	1
bulmus	bulmuş	1
degisirse	değişirse	1
satirlars	satırları	1
yazdiklarm	yazdıkları	1
konugmak	konuşmak	1
sartayla	şartıyla	1
esrardir	esrardır	1
görüseceklerimi	görüşeceklerimi	1
yatardiktan	yatardıktan	1
anlarm	anlamı	1
inu	mu	1
mudafaa	müdafaa	1
açakça	açıkça	1
nuydi	miydi	1
sibh	şibh	1
satn	satın	1
ögrendigime	öğrendiğime	1
gimalde	ğımalde	1
Amerikalilar'à	Amerikalılar'à	1
saldirmeya	saldırmeya	1
muvaffaliyet	muvaffalıyet	1
ocagi	ocağı	1
yakmayacngim	yakmayacngım	1
Igi	İşi	1
anlattak	anlattık	1
odasmna	odanın	1
Rustar	Mıştır	1
soyledim	söyledim	1
kizmig	kızmış	1
gitmig	gitmiş	1
Gürcu	Gürcü	1
almglar	almışlar	1
burakmaz	bırakmaz	1
kuymeti	kıymeti	1
anlagma	anlaşma	1
müg'ir	müş'ir	1
hakiundaki	hakiundakı	1
görüstüklerimizden	görüştüklerimizden	1
gistim	ğiştim	1
gocip	göçip	1
Cicerin'e	Çiçerin'e	1
vesikanin	vesikanın	1
olmadigondan	olmadıgondan	1
zaptettigini	zaptettiğini	1
bulunmalars	bulunmaları	1
Dortte	Dörtte	1
Subesi	Şubesi	1
görügtüm	görüştüm	1
olmadagina	olmadığını	1
kalacagin	kalacağım	1
çaligacagunu	çalıgacagunu	1
müdurüne	müdürüne	1
olmadigs	olmadığı	1
aylgi	aylgı	1
bahsedecegini	bahşedeceğini	1
soyleyecekti	söyleyecekti	1
uzamig	uzamıg	1
istedigin	istediğin	1
yag	yağ	1
yemistim	yemiştim	1
Imkân	İmkan	1
konuçabilsem	konuçabılsem	1
olacagini	olacağını	1
şartayla	şartıyla	1
sark	şark	1
aşikär	aşikar	1
Surmeli	Sürmeli	1
seräit	şerait	1
anlattum	anlattım	1
leminde	lerinde	1
çahsmak	çalışmak	1
tun	tün	1
recegi	receği	1
firkanun	fırkanın	1
çahşacagum	çalışacağım	1
Turkiye'den	Türkiye'den	1
denetin	denetim	1
inkalabin	inkalabın	1
bozulmamasinu	bozulmamasınu	1
hakkundaki	hakkındaki	1
programan	programın	1
tamamlamamis	tamamlanmış	1
esâtiri	esatırı	1
iviydi	ıvıydı	1
bulunmayia	bulunmayıa	1
çagrdi	çağrdı	1
sosesinin	şosesinin	1
yatmislar	yatmışlar	1
maäd	mad	1
dolaşurken	dolaşırken	1
buldugum	bulduğum	1
parçass	parçası	1
Ihtiläli	İhtilali	1
kapsci	kapıcı	1
asagida	aşağıda	1
Mobilyasnin	Mobilyasnın	1
kiymetindedir	kıymetindedir	1
kullanalan	kullanılan	1
satun	satın	1
Çigerin'in	Çiçerin'in	1
bunlarun	bunların	1
kararl	kararı	1
cekingen	çekingen	1
geciktiginden	geciktiğinden	1
dähil	dahil	1
yakna	yakın	1
mügterek	müşterek	1
simendiferinin	şimendiferinin	1
uzagindan	uzağından	1
simendiferden	şimendiferden	1
kaybetmis	kaybetmiş	1
Nizamnämesi	Nizamnamesi	1
bitmediginden	bitmediğinden	1
teblig	tebliğ	1
olmadigans	olmadığını	1
odasna	odasına	1
Seyfl	Seyfi	1
cevabun	cevabın	1
lazsm	lazım	1
cünki	çünki	1
Cigerin'in	Çiçerin'in	1
alnan	Alman	1
kalmuyor	kalmıyor	1
monasip	monasıp	1
Näzirt	Nazırt	1
tanuriz	tanurız	1
samani	samanı	1
alsp	alıp	1
gozlerim	gözlerim	1
baglads	bağladı	1
kollarin	kolların	1
karsusanda	karşısında	1
kalamayarak	kalmayarak	1
caktam	çıktım	1
basiadim	başıadım	1
Gayrihtiyari	Gayrihtiyarı	1
artuik	artuık	1
kâg	kaç	1
nicin	niçin	1
satarlarla	satırlarla	1
cansaz	cansız	1
dondüm	döndüm	1
ocagimin	ocağımın	1
yaptiguna	yaptığını	1
duydugunu	duyduğunu	1
yazdagun	yazdığım	1
guna	gün	1
hatarhyor	hatırlıyor	1
guma	gün	1
uzaga	uzağa	1
odamizin	odamızın	1
atildigumu	atıldıgumu	1
bahgetmis	bahsetmiş	1
vis	vıı	1
lin	lın	1
yaratalmis	yaratılmış	1
käfidir	kafidir	1
anlarumiz	anlarumız	1
gelmen	Germen	1
yasayacağim	yaşayacağım	1
yaklaşiyorum	yaklaşıyorum	1
edemeyecegim	edemeyeceğim	1
acisinu	acısını	1
sişman	şişman	1
kadinun	kadının	1
erkegi	erkeği	1
kadinu	kadını	1
huyanet	hıyanet	1
benligini	benliğini	1
izdivacina	izdivacına	1
feläket	felaket	1
lemine	lerine	1
Turkiye'ye	Türkiye'ye	1
yavrulanmizla	yavrulanmızla	1
ocagumiz	ocagumız	1
beçeriyete	beceriyete	1
mantiki	mantıki	1
kalkms	kalkmış	1
perisan	perişan	1
yaptigum	yaptığım	1
haturlayamyorum	hatırlayamıyorum	1
häkkns	hakkın	1
kosmindan	koşmından	1
seylerden	şeylerden	1
aymu	aynı	1
izdivâcumuzun	izdivaçumuzun	1
tagu	tığı	1
alnca	alınca	1
yasams	yaşamı	1
väkuf	vakıf	1
olacaksin	olacaksın	1
hayatandan	hayatından	1
yaklagmis	yaklaşmış	1
birleşmis	birleşmiş	1
mân	nin	1
sayla	sıyla	1
yazdiklarmu	yazdıklarmu	1
yaşayslarmiz	yasayslarmız	1
birtakm	birtakım	1
shhatinden	shhatınden	1
balet	bilet	1
Rusya'nan	Rusya'nın	1
artards	artırdı	1
sikilmasunu	sıkılmasunu	1
sultanumin	sultanının	1
bulunmasans	bulunmasını	1
yalnsz	yalnız	1
sikntiss	sıkıntısı	1
kadnlar	kadınlar	1
çoklars	çokları	1
kasmu	Kasım	1
Nazun	Nazım	1
ihsän	ihsan	1
tebligi	tebliği	1
bürünmüglerdi	burunmüglerdi	1
ihs	iliş	1
Väka	Vaka	1
olacagunu	olacağını	1
dügündügü	düşündüğü	1
rlarn	inan	1
magal	masal	1
cikmadam	çıkmadan	1
yaptam	yaptım	1
ihtilälleri	ihtilalleri	1
hazurlamak	hazırlamak	1
lazm	lazım	1
gelecegi	geleceği	1
gorüsmek	görüşmek	1
Şablinof	Sablınof	1
ihtilällerin	ihtilallerin	1
âmillerini	amillerini	1
hazirlamasi	hazırlaması	1
Birligi'nin	Birliği'nin	1
Egitim	Eğitim	1
Bakanu	Bakanı	1
Şimäli	Şimali	1
saturlari	satırları	1
Hatirlarsin	Hatırlarım	1
tarafimı	tarafını	1
rühani	ruhani	1
kucaguna	kucağına	1
göyle	şöyle	1
istirabat	ıstırabat	1
sokaklarunda	sokaklarında	1
akayor	akıyor	1
sularm	suları	1
degistirmis	değiştirmiş	1
acanacak	acınacak	1
sursiklam	sursıklam	1
Hattà	Hatta	1
programans	programını	1
Bazu	Bazı	1
Iran'da	İran'da	1
vesäire	vesaire	1
gäirüstük	gaırüstük	1
açaldi	açıldı	1
Ralkofçi'nin	Ralkofçı'nın	1
biraktuktan	bıraktuktan	1
lisaniyeden	lisanıyeden	1
Nazin'nan	Nazın'nan	1
kiyunün	kıyunün	1
koymugtu	koymuştu	1
Ädeta	Adeta	1
Sak	Sık	1
binanun	binanın	1
kögesinde	köşesinde	1
insaaliah	inşaalıah	1
vizaltisndan	vizaltısndan	1
igitmiyorum	ığıtmıyorum	1
Bugun	Bugün	1
çıkts	çıktı	1
zamanuns	zamanın	1
çalisayorum	çalışıyorum	1
Güneg	Güneş	1
münäsebetle	münasebetle	1
igine	içine	1
dolasarken	dolaşırken	1
Pasalin	Paşalın	1
muhassil	muhassıl	1
sahhatime	şahhatıme	1
geldigimde	geldiğimde	1
Ial	Iıl	1
gençligine	gençliğine	1
gazetecilige	gazeteciliğe	1
kägit	kağıt	1
istedigimi	istediğimi	1
uzatts	uzattı	1
yazsyorlar	yazıyorlar	1
saltanatlarina	saltanatlarına	1
murahhasasi	murahhasası	1
tesyie	teşyie	1
gonderilen	gönderilen	1
geçmigti	geçmişti	1
Aziandan	Azıandan	1
Amerikala	Amerikalı	1
yaptum	yaptım	1
atmasa	atması	1
başanda	başında	1
dügünüyor	düşünüyor	1
yaptagina	yaptığını	1
saşta	usta	1
donanmasunan	donanmasının	1
istikbäl	istikbal	1
hazarhyor	hazırlıyor	1
mahvolmai	mahvolmaı	1
Ingilizler'den	İngilizler'den	1
atalmis	atılmış	1
notalarinin	notalarının	1
niyetimde	niyetinde	1
yazam	yazan	1
birakyorum	bırakyorum	1
Pergembe	Perşembe	1
iste	işte	1
Yanamda	Yanında	1
aramazda	aramızda	1
imtiyäzat	imtiyazat	1
isletmek	işletmek	1
kasmen	kısmen	1
burakmak	bırakmak	1
saga	sağa	1
koydugu	koyduğu	1
vesäiti	vesaiti	1
cakts	çıktı	1
baglamak	bağlamak	1
Istihkâmu	İstihkam	1
Petropaviosk	Petropavıosk	1
zarhlisindan	zarhlısından	1
täifeleri	taifeleri	1
düir	dur	1
Finfandivn'ya	Finfandıvn'ya	1
silerin	şilerin	1
atilmabdir	atılmabdır	1
Turkive'ye	Türkive'ye	1
Fransaz	Fransız	1
sanurm	sınırı	1
havâdise	havadise	1
Belçikalilar	Belçikalılar	1
Almanlarl'in	Almanlarl'ın	1
çahsma	çalışma	1
yazmuş	yazmış	1
gelmisti	gelmişti	1
Madar	Midir	1
oynadilar	oynadılar	1
birçoklarn	birçokları	1
gak	cak	1
zamananan	zamanının	1
isg	uğ	1
dünyann	dünyanın	1
olmasandan	olmasından	1
paralannu	paraların	1
kizdig	kızdıg	1
vardiracaklanns	vardıracaklanns	1
kalacagam	kalacağım	1
baglanmass	bağlanması	1
bagls	bağlı	1
igler	işler	1
kompozitor	kompozitör	1
besteledigi	bestelediği	1
gecirdigim	geçirdiğim	1
nnlarn	mimari	1
rür	rur	1
gundür	gündür	1
kogtu	koştu	1
halkun	halkın	1
izhär	izhar	1
Maksadi	Maksadı	1
bagrismasi	bağrışması	1
bagladik	başladık	1
bagmdaki	başındaki	1
açtum	açtım	1
başladum	başladım	1
soylece	şöylece	1
dort	dört	1
kuymetli	kıymetli	1
cevabans	cevabını	1
hitäbun	hitabun	1
siylodigini	siylodıgını	1
isbâta	isbata	1
ruhunla	ruhuna	1
tegrih	teşrih	1
sagkin	şaşkın	1
bilemedigim	bilemediğim	1
Argir	Argır	1
alamak	almak	1
yapacagumi	yapacağını	1
sasirdim	şaşırdım	1
Saşurdim	Şaşırdım	1
cevabuna	cevabını	1
tädil	tadil	1
arkadaginan	arkadagınan	1
geldigi	geldiği	1
bum	bin	1
olman	orman	1
aldiysan	aldıysan	1
sihhattir	sıhhattır	1
dişanda	dışında	1
zayaf	zayıf	1
dügen	düşen	1
nazarmndan	nazarından	1
mânen	mamen	1
gekerini	şekerin	1
aclik	açlık	1
yavrucaklarumiz	yavrucaklarumız	1
igitiyor	ığıtıyor	1
mânäsiyla	manasıyla	1
bekledigi	beklediği	1
fazlasayla	fazlasıyla	1
istirhamlarmin	istirhamlarmın	1
imânan	inanan	1
sakun	sakin	1
isinde	işinde	1
yaptignda	yaptıgnda	1
degismesin	değişmesin	1
yolum	yolun	1
uzands	uzandı	1
qus	qui	1
basalmak	başarmak	1
satarcik	satarcık	1
sapirografla	şapirografla	1
tâmimlere	tamimlere	1
Turkiye'de	Türkiye'de	1
digeri	diğeri	1
nâgir	Nasır	1
kurtulmass	kurtulması	1
maksatlarumiza	maksatlarumıza	1
Ittihad'nun	İttihad'nun	1
çalsşmak	çalışmak	1
Müslüman'n	Müslüman'ın	1
anlasmaya	anlaşmaya	1
vasatalar	vasıtalar	1
mlar'in	mlar'ın	1
bayraginu	bayrağını	1
dügürmek	düşürmek	1
Amerikahlar	Amerikalılar	1
simdiki	şimdiki	1
Imparatorlugu'na	İmparatorluğu'na	1
yapmas	yapmış	1
bulunacagum	bulunacağım	1
verecegiz	vereceğiz	1
dolagmak	dolaşmak	1
cunki	çünki	1
maäda	maada	1
almamis	almamış	1
taraftarn	taraftan	1
zäbitlerinin	zabitlerinin	1
vasutasayla	vasıtasıyla	1
edilmedigini	edilmediğini	1
zannamca	zannımca	1
kirmuza	kırmızı	1
Gürcüi	Gürcü	1
kaçmus	kaçmış	1
aldigina	aldığına	1
istendigini	istendiğini	1
sancaklarini	sancaklarını	1
bildirildigini	bildirildiğini	1
aktedildigini	aktedildiğini	1
Kütayis'in	Kutayıs'ın	1
zaptedildigini	zaptedildiğini	1
Kronstadt'dali	Kronstadt'dalı	1
Kronstadt'in	Kronstadt'ın	1
bayrams	bayram	1
Amerikah	Amerikalı	1
Çar'in	Çar'ın	1
çagirmists	çağırmışts	1
Sabah'in	Sabah'ın	1
hesabana	hesabına	1
inâden	maden	1
çaligmasa	çalıgmasa	1
etrafins	etrafını	1
cakardimd	çakardımd	1
Seyh	Şeyh	1
karsaya	karşıya	1
yazdam	yazdım	1
silesine	şilesine	1
gog	göç	1
esn	en	1
musan	insan	1
görügürüz	görüşürüz	1
verdiginizi	verdiğinizi	1
bulunmosina	bulunmosına	1
tavaiyesine	tavaıyesine	1
saraym	sarayın	1
asal	asıl	1
samyorum	sanıyorum	1
parmakliklarnda	parmaklıklarnda	1
kurmiz	kurmız	1
yahmizin	yahmızın	1
maad	mad	1
edilecegini	edileceğini	1
koylü	köylü	1
isyananun	isyanının	1
olacagun	olacağım	1
cereyannin	cereyannın	1
hazarlayarak	hazırlayarak	1
igini	işini	1
sanatam	sanatın	1
başladigumi	başladığını	1
satap	satıp	1
aldiguma	aldığını	1
dôhil	dohil	1
almas	almış	1
olabilecegini	olabileceğini	1
ihtiyath	ihtiyatlı	1
Läzam	Lazım	1
Komänist	Komanıst	1
toplayinea	toplayınea	1
bagladaginu	bağladagınu	1
cereyanlarinu	cereyanlarınu	1
esasana	esasına	1
kätipligini	katipliğini	1
müstereken	müştereken	1
fedakärhk	fedakarlık	1
calarak	çalarak	1
däir	dair	1
uzadsya	uzadıya	1
konuguldu	konuşuldu	1
Ciçerin'in	Çiçerin'in	1
Izmir'den	İzmir'den	1
olacagans	olacağını	1
menäfi	menafi	1
Fransszlar	Fransızlar	1
müsasdemizi	musasdemizi	1
Maamafib	Maamafıb	1
muhurebenin	mühürebenin	1
iJe	ıje	1
Tarkiye	Tarkıye	1
olmalarum	olmalarını	1
olmaynca	olmayınca	1
Bähusus	Bahusus	1
ümitaiz	ümitaız	1
Ikdam	İkdam	1
maksadinu	maksadını	1
mandass	mandası	1
telägh	telaşlı	1
yazdak	yazdık	1
yetisinceye	yetişinceye	1
yetistirerek	yetiştirerek	1
ginderecegim	ğinderecegim	1
yaptigumu	yaptığını	1
lmek	mek	1
yazdiklarums	yazdıklarını	1
igime	içine	1
siddetle	şiddetle	1
kaldakça	kaldıkça	1
Sultam	Sultan	1
oldugunuzu	olduğunuzu	1
istirek	iştirek	1
gizlodigim	gizlodıgım	1
yatagimda	yatağında	1
sikantalara	sıkıntılara	1
seläm	selam	1
çukacak	çıkacak	1
gotürdü	götürdü	1
onlaran	onların	1
soylüyorlar	söylüyorlar	1
olamadiginu	olmadığını	1
yapsyorsun	yapıyorsun	1
baglamadi	bağlandı	1
ayagindan	ayağından	1
sakar	Şakir	1
canuna	canına	1
Türkäncik	Türkancık	1
Hattä	Hatta	1
kalmamigtar	kalmamıgtar	1
sultanum!	sultanın	1
namazams	namazını	1
deruni	derin	1
namazanu	namazını	1
şaşacaksin	şaşacaksın	1
Mälâm	Malın	1
imalät	imalat	1
fabrikalan	fabrikaları	1
guya	güya	1
olacagina	olacağına	1
kapuda	kapıda	1
goren	gören	1
anarzist	anarzıst	1
buradalki	buradalkı	1
säylemig	saylemig	1
gıktik	çıktık	1
gelemeyeceginden	gelemeyeceğinden	1
baslada	başladı	1
Almancaniz	Almancanız	1
Fransizcanuz'a	Fransızcanuz'a	1
söyleniyormus	söyleniyormuş	1
vosaire	vosaıre	1
çahgmaya	çalışmaya	1
basladim	başladım	1
hiläfet	hilafet	1
cereyanu	cereyan	1
yaptiga	yaptığı	1
etmiglerdi	etmişlerdi	1
tegvikiyle	teşvikiyle	1
etmislerdi	etmişlerdi	1
geçmisler	geçmişler	1
istiyormus	istiyormuş	1
yazmus	yazmış	1
acidim	acıdım	1
umulmadik	umulmadık	1
altada	altıda	1
zum	züm	1
yardimlars	yardımları	1
läzm	lazım	1
verecegim	vereceğim	1
isler	işler	1
kararlagturdik	kararlagturdık	1
ugradum	uğradım	1
yanamdaki	yanındaki	1
Çavug'un	Çavuş'un	1
hazarladigim	hazarladıgım	1
Fabrikass	Fabrikası	1
hahlara	halıları	1
bakayordu	bakıyordu	1
gekmek	çekmek	1
esyasana	eşyasını	1
gosteriyordu	gösteriyordu	1
öbüru	öbürü	1
Amerikals	Amerikalı	1
yakunda	yakında	1
çukarmak	çıkarmak	1
verebilecegini	verebileceğini	1
bäbda	babda	1
konugmug	konuşmuş	1
Amerikalilar'in	Amerikalılar'ın	1
imzalandgindan	imzalandgından	1
masraflarm	masrafları	1
yarnki	yankı	1
altun	altın	1
tegkilätlan	teğkilätlan	1
yazayorum	yazıyorum	1
herseyim!	herşeyim!	1
caktum	çıktım	1
hurss	Hıris	1
cahmaya	çalmaya	1
olunacaguni	olunacağını	1
Simali	Şimali	1
Regid	Reşid	1
alişarak	alışarak	1
altidaki	altıdaki	1
yetistirmek	yetiştirmek	1
degistirip	değiştirip	1
hazurlanmak	hazırlanmak	1
edildiginden	edildiğinden	1
Londra'nun	Londra'nın	1
çahşmasinu	çalışmasını	1
inkigaf	inkişaf	1
kaymetli	kıymetli	1
esya	eşya	1
Konusurken	Konuşurken	1
kuymetini	kıymetini	1
asags	aşağı	1
Hergey	Herşey	1
Nâzn	Nazım	1
müstegan	müsteşarı	1
Dagustan	Dağıstan	1
kaşak	kaşık	1
igareti	işareti	1
hävi	havi	1
alinmis	alınmış	1
asagiki	aşağıki	1
hatirna	hatırna	1
Islanski	İslanskı	1
Kontoroviç	Kontorovıç	1
yakişmayor	yakışmayor	1
Nsine	Rine	1
Yalnaz	Yalnız	1
Uzerindeki	Üzerindeki	1
barona	Baron	1
lazam	lazım	1
demeyim	deneyim	1
gore	göre	1
Nezäreti	Nezareti	1
Almanlar'sn	Almanlar'ın	1
yapap	yapıp	1
yardimuyla	yardımıyla	1
zsm	zim	1
çahnmi	cahnmı	1
akdettiginden	akdettiğinden	1
Isveçtelki	İsveçtelki	1
yapamayacaklarni	yapamayacaklarnı	1
dostindo	dostındo	1
Turkler'in	Türkler'in	1
dügmanlarn	düşmanları	1
esnasnda	esnasında	1
maksadana	maksadına	1
bittä	bitti	1
Lran	İran	1
iginin	işinin	1
olunacagunu	olunacağını	1
olmadiguns	olmadığını	1
olacaguns	olacağını	1
alurlar	alırlar	1
edinmis	edinmiş	1
Şorkin	Sorkın	1
sarfinu	sarfınu	1
görüsemedigine	görüşemediğine	1
Iskalanski'nin	Iskalanskı'nın	1
saştilar	şaştılar	1
yinäbit	yınabıt	1
aujaiées	aujaıées	1
eurside	eursıde	1
tarafnu	tarafın	1
Oralar	Onlar	1
çakmuyor	çıkmıyor	1
baslamus	başlamış	1
Arsigg	Arşıgg	1
münhasar	münhasır	1
buranan	buranın	1
gözyaşlars	gözyaşları	1
Siyahlik	Siyahlık	1
oturmasani	oturmasanı	1
sultanuma	sultanın	1
olmadakça	olmadıkça	1
canunu	canını	1
baraktim	bıraktım	1
yukars	yukarı	1
adamlan	adamları	1
başkasayla	baskısıyla	1
düşünmüs	düşünmüş	1
artuk	artık	1
zâm	zan	1
hainim	hanım	1
stirabs	ştırabs	1
Hanum'a	Hanım'a	1
ayrihk	ayrılık	1
kapadiktan	kapadıktan	1
cizimlerinden	çizimlerinden	1
dugu	duğu	1
çakarmak	çıkarmak	1
mufettig	müfettiş	1
smndan	rından	1
islere	işlere	1
sahst	şahit	1
oldugumuz	olduğumuz	1
arkadaslar	arkadaşlar	1
Haläsa	Halası	1
boylece	böylece	1
birlestirmek	birleştirmek	1
Sakir'e	Şakir'e	1
teskilätimizan	teşkilatımızan	1
çahsabilecck	cahsabılecck	1
teşkilättan	teşkilattan	1
çıkarmamalarins	çıkarmamalarıns	1
yanndaki	yanındaki	1
Komänisti	Komanıstı	1
Farkası	Fırkası	1
Näzim	Nazım	1
Musvini	Muşvını	1
Oteden	Öteden	1
getirdigi	getirdiği	1
Masamda	Masında	1
gat	git	1
ciktam	çıktım	1
Hic	Hiç	1
Allah'un	Allah'ın	1
taraflanndan	taraflarından	1
muhtura	muhtıra	1
masan	insan	1
düsündügum	düşündüğüm	1
nür	nur	1
ags	ağı	1
yazumis	yazumıs	1
dügüncemi	düğüncemi	1
bogluk	boşluk	1
mektuplanmin	mektuplanmın	1
dügünmeye	düşünmeye	1
yalruz	yalnız	1
leminin	lerinin	1
isine	işine	1
simdikinden	şimdikinden	1
yaprandiguna	yaprandıguna	1
hodbinligi	hodbınlıgı	1
vardinyor	vardınyor	1
arslanegumiz	arslanegumız	1
gotürerek	götürerek	1
garbs	Garbi	1
adaman	adamın	1
ihtiyarladigumiz	ihtiyarladıgumız	1
bayragin	bayrağın	1
olamadigum	olmadığım	1
müslümanin	Müslümanın	1
tasayan	taşıyan	1
ettigine	ettiğine	1
gözbebegi	gözbebeği	1
babamu	babam	1
disleri	dişleri	1
sökülmüs	sokulmuş	1
govdeleri	gövdeleri	1
kollarn	kolları	1
dusündüm	düşündüm	1
konustum	konuştum	1
olmasan	olmasın	1
konugtugu	konuştuğu	1
igitiyorum	ığıtıyorum	1
teklifät	teklifat	1
ahnacagindan	ahnacagından	1
Ankara'dakilerin	Ankara'dakılerin	1
aramizdaki	aramızdaki	1
iyileştigini	iyileştiğini	1
kullanmalarina	kullanmalarına	1
Masar	Mısır	1
yagda	yağdı	1
kozartmişlar	kozartmışlar	1
gorülmemeli	görülmemeli	1
Şüra	Şura	1
yukandan	yukarıdan	1
Prkasi	Prkası	1
Nizamnämesi'ni	Nizamnamesi'ni	1
nizamnâmeyi	nizamnameyi	1
kulaklarins	kulaklarını	1
subesi	şubesi	1
sanyorum	sanıyorum	1
yaptagumı	yaptığını	1
ögrenip	öğrenip	1
kurtarsa	kurtarma	1
resmimin	resminin	1
häsi	hası	1
säyledigim	sayledigim	1
söylesivor	söyleşivor	1
çiharsanuz	ciharsanuz	1
harekâtindan	harekatından	1
yolumu	yolunu	1
oteden	öteden	1
mutäbak	mutabık	1
lemi	leri	1
cizmiş	çizmiş	1
geker	şeker	1
balak	balık	1
piläv	pilav	1
öglenin	öğlenin	1
kulaguma	kulağıma	1
soviniyor	sovınıyor	1
tandigm	tanıdığım	1
yapalm	yapan	1
egmek	eğmek	1
umarm	Umari	1
adams	adamı	1
Naciyecigimn!	Naciyeciğimn!	1
yazilds	yazıldı	1
islerinin	işlerinin	1
iglerine	işlerine	1
ngiltere'nin	İngiltere'nin	1
simendiferini	şimendiferini	1
girismeden	girişmeden	1
Furka	Fırka	1
ikrnal	ikmal	1
Ittihada	İttihada	1
kägodinu	kağodınu	1
sefarctin	sefarctın	1
yemis	yemiş	1
Buhara'nan	Buhara'nın	1
girmis	girmiş	1
soktugu	soktuğu	1
yardimyla	yardımyla	1
birgok	birçok	1
Ihtiläl	İhtilal	1
gedid	cedid	1
Mari	Mani	1
Igibi	Iğıbı	1
acmaya	açmaya	1
kadun	kadın	1
kats	katı	1
isyanun	isyanın	1
bastarmak	bastırmak	1
oldürülen	öldürülen	1
beklemediginden	beklemediğinden	1
acimamak	acımamak	1
hesabinca	hesabınca	1
hazrlamig	hazrlamıg	1
Maläyàni	Malayanı	1
almistam	almıştım	1
Bagumi	Bağını	1
yikamgtum	yıkamgtum	1
haturlar	hatırlar	1
yatagandan	yatağından	1
bozülmeyeydim	bozulmeyeydim	1
kovardin	kovardın	1
mektuplarumu	mektuplarını	1
verdin	verdim	1
yapayum	yapayım	1
susmamu	şişman	1
darslrsin	darslrsın	1
masamin	masanın	1
parmaklanm	parmaklarını	1
