original	corrected	count
hatirlamişimdir	hatırlamışımdır	1
Sarayl'na	Sarayı'na	1
Sarayi'ni	Sarayı'nı	1
baskilardan	baskılardan	1
Abdülâziz’le	Abdülaziz’le	1
tahttir	tahttır	1
değişikliginden	değişikliğinden	1
olmaldirlar	olmaldırlar	1
kaldırlmasina	kaldırlmasına	1
şarnda	sandı	1
aracisi	aracısı	1
kullanur	kullanır	1
egemenliginde	egemenliğinde	1
danişmanlarn	danışmanları	1
çıkaracaktir	çıkaracaktır	1
Araliğinda	Aralığında	1
ğimsizliğina	ğımsızlığına	1
sultanni	sultanın	1
boşaltilmasina	boşaltılmasına	1
yazişırlar	yazısırlar	1
Planin	Planın	1
kismim	kısmım	1
kaldirilır	kaldırılır	1
Nazirliğl	Nazırlığl	1
ğina	ğına	1
kiraladiğ1	kiraladığ1	1
ağirlamaktadir	ağırlamaktadır	1
Sonralarn	Sonraları	1
aklnın	akımın	1
varamadiğin	varamadığın	1
acimiştim	acımıştım	1
alâkadardim	alakadardım	1
talimatiyla	talimatıyla	1
arkadaşinın	arkadaşının	1
dudağinın	dudağının	1
başundan	başından	1
Başkumandanliğı	Başkumandanlığı	1
yapin	yapın	1
bulugmasini	bulugmasını	1
Hatirimda	Hatırımda	1
kaldiğına	kaldığına	1
veliahdliğindaki	veliahdlığındakı	1
temaslarim	temaslarım	1
hatirladiğindan	hatırladığından	1
fenaliğini	fenalığını	1
ayriliktan	ayrılıktan	1
onaylayici	onaylayıcı	1
karşiliklar	karşılıklar	1
Veliahdliğl	Veliahdlığl	1
sigaraliktan	sigaralıktan	1
yaktiğl	yaktığl	1
tavirdan	tavırdan	1
velâ	veli	1
mütalâalarim	mütalaalarını	1
başkumandanliği	başkumandanlığı	1
Vardir	Vardır	1
Anlaşildiğ	Anlaşıldığ	1
karşıyadir	karşıyadır	1
huzurundayiz	huzurundayız	1
çaliştimsa	çalıştımsa	1
mükâlemeyi	mükalemeyi	1
tavirliydi	tavırlıydı	1
alnacak	alınacak	1
açtir	açtır	1
tabiatinde	tabiatınde	1
entrikanin	entrikanın	1
çahidi	cahidi	1
politikacilik	politikacılık	1
şahânenizi	şahanenizi	1
salähiyetiniz	salahiyetiniz	1
teläffuz	telaffuz	1
çıktigim	çıktığım	1
uzaklaştim	uzaklaştım	1
baçladim	bacladım	1
lâzimdi4	lazımdı4	1
Isteği	İsteği	1
dolayadir	dolayıdır	1
sevketmiş	şevketmiş	1
Kumandanliğina	Kumandanlığına	1
selâmliğindan	selamlığından	1
kumandaniyla	kumandanıyla	1
anlaşamadiğ	anlaşamadığ	1
rastladiğ	rastladığ	1
yapamasa	yapması	1
kaymakta	kaynakta	1
damadindan	damadından	1
bulunmas1	bulunması	1
hizlanacak	hızlanacak	1
imzalanacaktir	imzalanacaktır	1
Padişâhi	Padişahı	1
mutasarrflarin	mutasarrfların	1
Kumandanliğrina	Kumandanlığrına	1
kumandanliğ	kumandanlığ	1
devralmiştir	devralmıştır	1
cenahi	cenahı	1
Saği	Sağı	1
yardimdan	yardımdan	1
çesnu	cesim	1
Aclûn	İçlin	1
kitaati	kıtaatı	1
kit’alari	kıt’aları	1
kit'alari	kıt'aları	1
Şam’n	Şam’ın	1
kaldiğl	kaldığl	1
altişar	altışar	1
dusunu	düşünü	1
sadasinda	sadasında	1
şaştim	şaştım	1
yanibaçindaki	yanibaçındakı	1
ihtilât	ihtilat	1
nazirlk	nazırlk	1
trada	tında	1
yoni	yön	1
kuramamgtir	kuramamgtır	1
donomoktodir	donomoktodır	1
hüklmoti	hüklmotı	1
Pagn'nin	Pagn'nın	1
kurmagıni	kurmagını	1
Dügman	Düşman	1
gurût	Girit	1
kalmamigtir	kalmamıştır	1
Iilat	Iılat	1
habine	habıne	1
teghilinde	teğhilinde	1
mügkilata	muğkılata	1
mllsaid	mllsaıd	1
bâidù’l	baidù’l	1
mezkürenin	mezkurenin	1
padişahimiza	padişahımıza	1
bağliligim	bağlılığım	1
selâmetinin	selametinin	1
âcizlerinden	acizlerinden	1
itikadindayim	itikadındayım	1
arzini	arzını	1
telgrafnda	telgrafında	1
Nazırliğl’nin	Nazırlığl’nın	1
anlaşilacaktir	anlaşılacaktır	1
Nazırliğl’ni	Nazırlığl’nı	1
sükûnu	sükun	1
Nazirliğl’ni	Nazırlığl’nı	1
Kasim'dan	Kasım'dan	1
başbakanliğna	başbakanlığna	1
imzalayacaktir	imzalayacaktır	1
doldurmamiş	doldurmamış	1
bağimsizhğni	bağımsızlığın	1
koymasindan	koymasından	1
Hristiy	Hrıstıy	1
Hayir!	Hayır!	1
çıkivermesinin	çıkıvermesinin	1
şaşkinliğn	şaşkınlığn	1
sonraiçin	sonraıçın	1
tartişmann	tartışmanın	1
Mayis’indan	Mayıs’ından	1
tutulmalidir	tutulmalıdır	1
davranmasina	davranmasına	1
hükümdardir	hükümdardır	1
meçrutiyet	mecrutıyet	1
mutlakiyettir	mutlakıyettir	1
Istediği	İstediği	1
tilmış	tılmış	1
etrafindakilerin	etrafındakilerin	1
başkâtibini	başkatibini	1
vasiflar	vasıflar	1
israrinin	ısrarının	1
vehhamlik	vehhamlık	1
kararsizliğinin	kararsızlığının	1
karşisindakini	karşısındakini	1
hatratinda	hatratında	1
kullanmaktadir	kullanmaktadır	1
çıkişyla	çıkışyla	1
çıktiğl	çıktığı	1
biraklacak	bıraklacak	1
inandiğn	inandığn	1
intibaini	intibaını	1
zamanndan	zamanından	1
anlarnda	anlamda	1
sirtinı	sırtını	1
dişmnda	dışmnda	1
yaptirabilecek	yaptırabilecek	1
Amerikasi	Amerikası	1
Mail	Nail	1
olmasindandir	olmasındandır	1
memleketim	memleketin	1
arae	irae	1
milletinizin	milletimizin	1
halkima	halkına	1
çahislarin	cahısların	1
fenaliklardan	fenalıklardan	1
sağlayacağina	sağlayacağına	1
şartlarnin	şartların	1
lûtufkâr	lütufkar	1
yakinmasina	yakınmasına	1
imzalandiğini	imzalandığını	1
Politikasinn	Politikasının	1
Bağiralim	Bağıralım	1
kaldirmayalim	kaldırmayalım	1
yinlanan	yınlanan	1
yardiminizi	yardımınızı	1
nuşmaktadir	nuşmaktadır	1
gildir	ğildir	1
Ariburnu	Arıburnu	1
mintikalarda	mıntıkalarda	1
asindan	asından	1
istiklâline	istiklaline	1
duygulanmalari	duygulanmaları	1
çaliştiğin	çalıştığım	1
yakınliğinin	yakınlığının	1
kalmadiğnı	kalmadığnı	1
çiktiğindan	çıktığından	1
Isviçre’deki	İsviçre’deki	1
Nazuri	Nazırı	1
nazirlardan	nazırlardan	1
bulunmuşlarmi	bulunmuşlarmı	1
farklarnin	farklarnın	1
topraklarn	toprakları	1
kurtulmasidır	kurtulmasıdır	1
sadrazamlarnin	sadrazamlarnın	1
Babialinin	Babıalinin	1
davranişında	davranışında	1
tâcimin	tacımın	1
pirlantalaridir	pırlantalarıdır	1
padişahlarnni	padişahların	1
baçıni	biçimi	1
payitahtindan	payitahtından	1
bağinr	bağınr	1
izâminiz	izamınız	1
namazimda	namazımda	1
dualarim	dualarım	1
kandırldiğindan	kandırldığından	1
aylğina	aylğına	1
anlaşmiştik	anlaşmıştık	1
inandirldiğini	inandırldığını	1
anlatir1	anlatır1	1
haklidır	haklıdır	1
payitahtinin	payitahtının	1
birakilp	bırakılp	1
brakulmamasi	brakulmaması	1
haftasnda	haftasında	1
Kasim'inn	Kasım'ınn	1
Bakanliğr’na	Bakanlığr’na	1
Bariştan	Barıştan	1
tantanali	tantanalı	1
sayilmasina	sayılmasına	1
Şubat'nda	Şubat'ında	1
atilmalarnin	atılmalarnın	1
sağlanamadiğ	sağlanamadığ	1
Müslümanlar1	Müslümanları	1
tanidiğni	tanıdığım	1
yarattığl	yarattığı	1
uzaklaştiktan	uzaklaştıktan	1
atlmasinin	atlmasının	1
karşılanmayacağni	karşılanmayacağnı	1
uzaklaştirilmalar	uzaklaştırılmalar	1
asirlardir	asırlardır	1
atilmalari	atılmaları	1
kaçrlmamasi	kaçrlmaması	1
Müslümanlar’nin	Müslümanlar’nın	1
tutacaktir	tutacaktır	1
Kamarasi'nda	Kamarası'nda	1
Leanqui	Leanquı	1
kovulmalari	kovulmaları	1
kalkişacak	kalkışacak	1
kismaktan	kısmaktan	1
Macaristan’i	Macaristan’ı	1
çarpişmayacağımiza	çarpışmayacağımıza	1
taninmak	tanınmak	1
kovulmasi	kovulması	1
çılginliklari	çılgınlıkları	1
cezalandırilmadiklarini	cezalandırılmadıklarını	1
fazlasni	fazlasnı	1
arttirildl	arttırıldl	1
tartişildi	tartışıldı	1
Şeyhülislami	Şeyhülislamı	1
arkadaşlarni	arkadaşlarnı	1
açilişinin	açılışının	1
çâhânenin	cahânenin	1
uğraştiran	uğraştıran	1
olamamasinin	olamamasının	1
kit’alar	kıt’alar	1
padişahimizla	padişahımızla	1
saymiçtir	saymıçtır	1
kaldiğınin	kaldığının	1
sadrazamina	sadrazamın	1
anuhr	anılır	1
Ibrahim'i	İbrahim'i	1
Paça'si	Paça'sı	1
akrabadir	akrabadır	1
anlr	amir	1
yllarndaki	yllarndakı	1
politikasidan	politikasıdan	1
bahsedildiginde	bahsedildiğinde	1
Aslnda	Aslında	1
tamamtir	tamamtır	1
kâtipken	katipken	1
duldur	dildir	1
Hassa'nin	Hassa'nın	1
Baltaliman'ndaki	Baltalıman'ndakı	1
yaçamaktadir	yaçamaktadır	1
uşağinin	uşağının	1
başkasiyla	başkasıyla	1
çildirir	çıldırır	1
Yalinin	Yılının	1
Baltalimam	Baltalımam	1
varliğndan	varlığından	1
sonranin	sonranın	1
kocasinın	kocasının	1
kistaslarni	kıstaslarnı	1
izdivaci	izdivacı	1
âliyeden	aliyeden	1
kirkindan	kırkından	1
çikarilmiştir	çıkarılmıştır	1
bulunmamiştir	bulunmamıştır	1
Nihäyet	Nihayet	1
yaşinin	yaşının	1
bulunmasiyla	bulunmasıyla	1
Kullari	Kulları	1
Sultan'indir	Sultan'ındır	1
fotoğrafini	fotoğrafını	1
Lâtin	Latin	1
yazilmasini	yazılmasını	1
bahçivanlar	bahçıvanlar	1
tirnaklaryla	tırnaklaryla	1
ayakkabilarna	ayakkabılarna	1
sirasndaki	sırasındaki	1
Sadrazamliği	Sadrazamlığı	1
orasl	orası	1
kâtibiyken	katibiyken	1
hulyasina	hülyasına	1
tavşanin	tavşanın	1
Ittihadçıdir	İttihadçıdır	1
çıkartmaktadir	çıkartmaktadır	1
temenna	temenni	1
sikmıştr	sıkmıştr	1
karşıliğn	karşılığn	1
kirbacini	kırbacını	1
kurnazlğinin	kurnazlğının	1
baçkasini	baçkasını	1
Baltalimani’ndaki	Baltalimanı’ndakı	1
yaliyi	yalıyı	1
halami	halini	1
adamdl	adamdı	1
Inanmadiğimi	İnanmadığımı	1
açiklamaktan	açıklamaktan	1
okşadi	okşadı	1
siralamakta	sıralamakta	1
yaptirabileceğinden	yaptırabileceğinden	1
kalkişur	kalkışur	1
babaai	babaaı	1
Edward'in	Edward'ın	1
Paan'nin	Paan'nın	1
katilmast	katılmast	1
caktir	caktır	1
hahambaşiy	hahambaşıy	1
sacayağidir	saçayağıdır	1
doğacaktir	doğacaktır	1
inanmasindan	inanmasından	1
kullandiğn	kullandığn	1
Inanmanin	İnanmanın	1
sadrazaminiz	sadrazamınız	1
Kirnm	Kırım	1
unvanni	unvanını	1
hanlarnin	hanlarnın	1
bayramini	bayramını	1
Kâtiplikten	Katiplikten	1
Kasim'yla	Kasım'yla	1
yaptiklarni	yaptıklarnı	1
Kasim'ina	Kasım'ına	1
sadrazaminı	sadrazamın	1
sirdaş	sırdaş	1
Ihtiyarla	İhtiyarla	1
hanimla	hanımla	1
Yazmiş	Yazmış	1
Genelkurmayi’ndan	Genelkurmayı’ndan	1
çerefdir	cerefdir	1
yazmadiğini	yazmadığını	1
masrafina	masrafına	1
çalışirim	çalışırım	1
okuyacağiz	okuyacağız	1
saylir	saylır	1
sirdaşı	sırdaşı	1
zamann	zamanın	1
tartişmal	tartışmal	1
Hükûmetler	Hükümetler	1
katari	katarı	1
açağidaki	açağıdakı	1
istifas1	istifası	1
Mayas	Mayıs	1
kuracaktir	kuracaktır	1
Yildırm	Yıldırm	1
kaminın	kanının	1
konuşmaktir	konuşmaktır	1
sarayıni	sarayını	1
Mebusan'inin	Mebusan'ının	1
maksadimi	maksadını	1
mülâ	imla	1
saflik	saflık	1
bulunmakliğimi	bulunmaklığımı	1
yorumlanmiş	yorumlanmış	1
izahatima	izahatıma	1
şâhanenizle	şahanenizle	1
yarndan	yandan	1
şâhane	sahne	1
vasitamla	vasıtamla	1
Karşimdaki	Karşımdaki	1
kumandansiniz	kumandansınız	1
Arkadaşlarinizi	Arkadaşlarınızı	1
anlayamamiş	anlayamamış	1
Palas'tadir	Palas'tadır	1
sadrazamliğ	sadrazamlığ	1
bayaldi	bayaldı	1
çaldiğinda	çaldığında	1
kahvaltidan	kahvaltıdan	1
Kapinin	Kapının	1
kipkırmizi	kıpkırmızı	1
haykirarak	haykırarak	1
bağiryordu	bağıryordu	1
Çahşma	Çalışma	1
yiğildi	yığıldı	1
Baylmişti	Baylmıştı	1
buzlari	buzları	1
ayildi	ayıldı	1
yalidan	yalıdan	1
Silâhlanip	Silahlanıp	1
baçladiğnu	bacladığnu	1
Hizmetkârlarin	Hizmetkarların	1
çalştiklar	çalştıklar	1
Izmirden	İzmirden	1
açuklamalar	açıklamalar	1
tutuklanmasini	tutuklanmasını	1
nazira	nazırı	1
Ittihadçiydi	İttihadçıydı	1
şâhâneyi	sahneyi	1
alnabilen	alnabılen	1
Igalin	Iğalın	1
geme	gene	1
alişkindir	alışkındır	1
kamçinin	kamçının	1
teşkilâtsiz	teşkilatsız	1
alamadilar	alamadılar	1
patladiğinda	patladığında	1
tarafsizliğnni	tarafsızlığnnı	1
tacim	tacım	1
şakalaştiklar	şakalaştıklar	1
yayilmaci	yayılmacı	1
alşmiş	alsmış	1
dumanlarn	dumanları	1
kurtarldiğ	kurtarldığ	1
Nifte	Nıfte	1
yanndamandanin	yanndamandanın	1
izdirabin	izdirabın	1
Adasi'nun	Adası'nın	1
çobani	çobanı	1
Limani'nda	Limanı'nda	1
noktalarnni	noktalarını	1
olunmayacağina	olunmayacağına	1
anlaşmanun	anlaşmanın	1
selâmliğinda	selamlığında	1
tablasina	tablasına	1
aldattilar	aldattılar	1
tutmadilar	tutmadılar	1
yaynladiğr	yaynladığr	1
kaynaklandiğin	kaynaklandığın	1
murahhaslarin	murahhasların	1
hâtirindadir	hatırındadır	1
çıkarttiğina	çıkarttığına	1
inanmadaydilar	inanmadaydılar	1
imzaladiklar	imzaladıklar	1
kismak	kurmak	1
haklydilar	haklydılar	1
onlardi	onlardı	1
ortağydi	ortağydı	1
ayrintı	ayrıntı	1
olura	ölüm	1
Osmanh’nin	Osmanlı’nın	1
yatmadaydi	yatmadaydı	1
yarmadamasi	yarmadaması	1
durmasinin	durmasının	1
Yunanistan'ini	Yunanistan'ını	1
meslekdaşi	meslekdaşı	1
hayranliğinn	hayranlığınn	1
çilginliklari	çılgınlıkları	1
cezalandirilmadiklarini	cezalandırılmadıklarını	1
taraflarm	tarafları	1
anlaşılmasindan	anlaşılmasından	1
paylaşilmasina	paylaşılmasına	1
adalarnni	adalarnnı	1
Kibris'1	Kıbrıs'1	1
Aydin'la	Aydın'la	1
Anlaşmasi’yla	Anlaşması’yla	1
dayanyordu	dayanıyordu	1
başbakanlarinin	başbakanlarının	1
kararlaştirdiklar	kararlaştırdıklar	1
onayin	onayın	1
kazanamamişti	kazanamamıştı	1
brrakilyordu	brrakılyordu	1
Anlaşmasi'na	Anlaşması'na	1
düçmedeydi	ducmedeydi	1
Atina'nin	Atina'nın	1
kazanmasindan	kazanmasından	1
sayılamayacağini	sayılamayacağını	1
Başkan1	Başkanı	1
almalarn	almaları	1
irtibatinin	irtibatının	1
bağdaşmiyordu	bağdaşmıyordu	1
Izmir'di	İzmir'di	1
azinliktaydi	azınlıktaydı	1
siplere	şıplere	1
topraklarmi	topraklarmı	1
hizlanmasi	hızlanması	1
Hizlanmay	Hızlanmay	1
çılginliğa	çılgınlığa	1
kapilmişti	kapılmıştı	1
sarsacağindan	sarsacağından	1
korktuklari	korktukları	1
hissediyorlardi	hissediyorlardı	1
Istanbul'la	İstanbul'la	1
aldatilip	aldatılıp	1
yaylmaci	yaylmacı	1
Ilimli	Ilımlı	1
yollanmasini	yollanmasını	1
çıkarldi	çıkarldı	1
sabahinın	sabahının	1
Işgale	İşgale	1
azliği	azlığı	1
küstahlik!	küstahlık!	1
savaşmasi	savaşması	1
fatihâne	fatihane	1
arttirmiçti	arttırmıçtı	1
aramadaydi	aramadaydı	1
arindirilmiş	arındırılmış	1
anlattiklarna	anlattıklarna	1
landilar	landılar	1
tartiştilar	tartıştılar	1
tartişilmiş	tartışılmış	1
yanaştiğini	yanaştığını	1
Paşa'si	Paşa'sı	1
hatirlarda	hatırlarda	1
tartişıldi	tartışıldı	1
katilanlarndan	katılanlarndan	1
sirdaşliğini	sırdaşlığını	1
hatirla!	hatırla!	1
daysina	daysına	1
çahsî	çalışı	1
kiskaniyorlar	kıskanıyorlar	1
düştügünü	düştüğünü	1
yeğenihayli	yeğenihaylı	1
uzatmişti	uzatmıştı	1
rastlandiğ	rastlandığ	1
yakasinı	yakasını	1
geceyarsina	geceyarsına	1
kapidişari	kapıdışarı	1
kaldirmı	kaldırmı	1
sayfalarndaki	sayfalarndakı	1
limaninda	limanında	1
zirliklarn	zırlıklarn	1
aşamasinin	aşamasının	1
simasiydilar	simasıydılar	1
damadiydi	damadıydı	1
tanişiyordu	tanışıyordu	1
hazirlati	hazırlatı	1
yolladiğr	yolladığr	1
çabavarilmiş	çabavarılmış	1
hazirhklar	hazırlıklar	1
makamsiz	imkansız	1
uzaklaştirilsin	uzaklaştırılsın	1
kumandanlarimizdan	kumandanlarımızdan	1
çikarabilecek	çıkarabilecek	1
yoldaşyiz!	yoldaşyız!	1
yabancisi	yabancısı	1
Duasiyla	Duasıyla	1
selâmetlemiş	selametlemiş	1
yaynlanmamış	yayınlanmamış	1
yaynlandi	yayımlandı	1
Müfettişligi'ne	Müfettişliği'ne	1
çıkartilmasini	çıkartılmasını	1
şifähi	şifahi	1
anlaşilacağ	anlaşılacağ	1
alnarak	alınarak	1
yazimalarla	yazımalarla	1
kazdrlmasini	kazdrlmasını	1
asrn	işin	1
erkâna	erkanı	1
aynisı	aynısı	1
taninıyor	tanınıyor	1
Sivastaki	Sivastakı	1
Mutasarnfliğl’na	Mutasarnflığl’na	1
masraflara	masrafları	1
planladiğini	planladığını	1
duyurulmasini	duyurulmasını	1
karargâhinın	karargahının	1
bağlanmamiş	bağlanmamış	1
Mayas’ta	Mayıs’ta	1
Ingilizlerden	İngilizlerden	1
sonralarin	sonraların	1
imzalanip	imzalanıp	1
Binbaş1	Binbaşı	1
kâğitlarn	kağıtları	1
imzalanmiştr	imzalanmıştr	1
Işkenceci	İşkenceci	1
read	Reid	1
generals	generali	1
usual	usul	1
karşılaşmiştik	karşılaşmıştık	1
husiness	hüsiness	1
tilâfin	tilafın	1
confidence	confıdence	1
sek	şek	1
varmişt	varmışt	1
albayinin	albayının	1
dişaridaydi	dışarıdaydı	1
kararlaştirdim	kararlaştırdım	1
çağirildim	çağırıldım	1
Padiah’in	Padiah’ın	1
anlamiştik	anlamıştık	1
dosyayi	dosyayı	1
kalabalıkti	kalabalıktı	1
anlamadiği	anlamadığı	1
rahattim	rahattım	1
Yunanlilar’n	Yunanlılar’n	1
Nişantaçı'ndaki	Nişantaçı'ndakı	1
yemegindedir	yemeğindedir	1
Şâhâne'yi	Şahane'yi	1
Sağinda	Sağında	1
Manzarayi	Manzarayı	1
zirhlilar!	zırhlılar!	1
başlarimizi	başlarımızı	1
yapacağin	yapacağım	1
datildiğini	datıldığını	1
sahtekârliklarini	sahtekârlıklarını	1
dayanağimiz	dayanağımız	1
uymaktir	uymaktır	1
inandirabilirsem	inandırabilirsem	1
cezalandirirsam	cezalandırırsam	1
Irâde	İrade	1
şahânesine	sahnesine	1
buyurmayin	buyurmayın	1
şâhânenizi	şahanenizi	1
buyurduklarnizi	buyurduklarnızı	1
Kapağinin	Kapağının	1
çiktiğimizi	çıktığımızı	1
ayaklarimizin	ayaklarımızın	1
patirtisini	patırtısını	1
uzaklaştik	uzaklaştık	1
soracaktir	soracaktır	1
baçkenti	backenti	1
taşimasinin	taşımasının	1
karçılik	karçılık	1
braktiğ1	braktığ1	1
sâhâneleriyle	şahaneleriyle	1
Mayis'ti	Mayıs'tı	1
cumaydi	cumaydı	1
Namazini	Namazını	1
Şâhâne	Sahne	1
Yazisi	Yazısı	1
elyazmasi	elyazması	1
üniformalarni	üniformalarnı	1
adimlaryla	adımlaryla	1
tavrina	tavrına	1
kaynağim	kaynağın	1
kullarinin	kullarının	1
hatiralarnna	hatıralarını	1
mırilti	mırıltı	1
lâbis	labis	1
Kadîm'in	Kadim'in	1
memûrîn	memurini	1
Politikaci	Politikacı	1
şâhiye	sahiye	1
tâlimat	talimat	1
vâsia	vasia	1
rizây	rızay	1
bâhiresinde	bahiresinde	1
buluşmalari	buluşmaları	1
sapmişlardi	sapmışlardı	1
paşaninki	paşanınkı	1
teçyie	tecyie	1
kizkardeşiyle	kızkardeşiyle	1
vedalaçti	vedalaçtı	1
hazırlanmasi	hazırlanması	1
Bandırma'nin	Bandırma'nın	1
donaniml	donanımı	1
Iskoçya’nin	İskoçya’nın	1
Aareadio	Aareadıo	1
Derasimo	Derasımo	1
kumpanyasina	kumpanyasına	1
Seyrüsefain	Seyrüsefaın	1
açıklarnnda	açıklarında	1
yakinlarnda	yakınlarnda	1
denizaltisindan	denizaltısından	1
arizalandi	arızalandı	1
bozmacisi	bozmacısı	1
tartişmasinda	tartışmasında	1
Bandırma'ydi	Bandırma'ydı	1
basmasindan	basmasından	1
ulaşip	ulaşıp	1
başladiğinin	başladığının	1
varilmiş	varılmış	1
Kayinpederiniz	Kayınpederiniz	1
açiklyor	açıklyor	1
âfiyetle	afiyetle	1
ulaşmanizin	ulaşmanızın	1
başarilarinizi	başarılarınızı	1
kilndi	kılındı	1
Inkilâbl'nun	İnkılabl'nun	1
nazirlarndan	nazırlarndan	1
Mays'inn	Mays'ınn	1
metimin	metinin	1
başkasinın	başkasının	1
sağlanmasinin	sağlanmasının	1
olamayacağim	olamayacağım	1
durumlarin	durumların	1
saldirlarin	saldırların	1
dokunulmazliğinin	dokunulmazlığının	1
sağlamlaştirilmasi	sağlamlaştırılması	1
selâmimla	selamımla	1
humâyun	hümayun	1
çartlarina	çartlarına	1
uymamaktadir	uymamaktadır	1
fermanun	fermanın	1
Tamaminin	Tamamının	1
baçkasinin	baçkasının	1
Mevlânzade'nin	Mevlanzade'nin	1
kayat	kayıt	1
altinlarla	altınlarla	1
yazdiklarinda	yazdıklarında	1
sandiğinin	sandığının	1
kontrolu	kontrolü	1
cebimden	cebinden	1
yaptiğr	yaptığr	1
alinamadiği	alınamadığı	1
tamamnin	tamamının	1
satişindan	satışından	1
meblâğdir	meblağdır	1
kaytlidir	kaytlıdır	1
varli	varlı	1
Isgalci	İşgalci	1
farkindaydilar	farkındaydılar	1
tattiğini	tattığını	1
yazdirarak	yazdırarak	1
yayinlattiği	yayınlattığı	1
aldirmiş	aldırmış	1
âlemlerine	alemlerine	1
subaylariyla	subaylarıyla	1
yaltakçilik	yaltakçılık	1
israrina	ısrarına	1
amacinda	amacında	1
savaşsin	savaşsın	1
sağlamdir	sağlamdır	1
kit’alardan	kıt’alardan	1
politikasnin	politikasının	1
kiskançtir	kıskançtır	1
kiskançliğl	kıskançlığl	1
fermaninl	fermanın	1
padiçahin	padiçahın	1
koymuşlardir	koymuşlardır	1
padişahca	padişahça	1
aldatilmiş	aldatılmış	1
istediginin	istediğinin	1
anlaulmasin	anlaulmasın	1
andirmaktadr	andırmaktadr	1
anladiğ	anladığ	1
çalişacaktir	çalışacaktır	1
Yunanlilart	Yunanlılart	1
çıkartacağina	çıkartacağına	1
inanirm	inanırm	1
Ittihadçulardan	İttihadçulardan	1
hükümdarm	hükümdarı	1
bakşı	Bakü	1
yazdiklarnni	yazdıklarını	1
saydiğindan	saydığından	1
kararlaşinca	kararlaşınca	1
çerefimle	cerefimle	1
yaçamiş	yaçamış	1
delikanlliğinda	delikanllığında	1
Aralik'nda	Aralık'nda	1
selamliğina	selamlığına	1
Saraynin	Sarayının	1
Sanremo’daki	Sanremo’dakı	1
karşilaniyor	karşılanıyor	1
sarli	şarlı	1
namazina	namazına	1
mezarliğinin	mezarlığının	1
lâhdi	lahdı	1
firçasindan	fırçasından	1
Üniformasina	Üniformasını	1
andlaşmasini	andlaşmasını	1
firçasiyla	fırçasıyla	1
zamanlarnın	zamanların	1
Darginlik	Dargınlık	1
ngiltere'yle	İngiltere'yle	1
varmasindan	varmasından	1
macerasinin	macerasının	1
Anadolu'daydi	Anadolu'daydı	1
çağrrlmasi	çağrrlması	1
bombardimanina	bombardımanına	1
Hiläfet	Hilafet	1
arzlarimda	arzlarımda	1
aldiğt	aldığt	1
ağirlaştirmamak	ağırlaştırmamak	1
makamiyle	makamıyle	1
zâtlarinin	zatlarının	1
korunmanizi	korunmanızı	1
çukartilmiş	çıkartılmış	1
unvannin	unvanının	1
tardi	tardı	1
Bakanliğn	Bakanlığın	1
başkanliğndaki	başkanlığındaki	1
kararnn	kararın	1
layihasini	layihasını	1
dayanmaksizin	dayanmaksızın	1
uzaklaştirlan	uzaklaştırlan	1
uzaklaştirlmadiğ	uzaklaştırlmadığ	1
Ankara'daydi	Ankara'daydı	1
Anadomi	Anadomı	1
padişahlarini	padişahların	1
makaminun	makamının	1
caniyâne	caniyane	1
bulunacaklari	bulunacakları	1
ulaşmasina	ulaşmasına	1
zâtini	zatını	1
çalişmaktaymışlar	çalışmaktaymışlar	1
inandirmaktan	inandırmaktan	1
anlatmadaydi	anlatmadaydı	1
kâgnda	kasında	1
vuramadig	vuramadıg	1
kaldirilip	kaldırılıp	1
inkilâplardan	inkılaplardan	1
alemdârimiz	alemdarımız	1
çiktiğimizdan	çıktığımızdan	1
başimizda	başımızda	1
çikartilip	çıkartılıp	1
aramiştir	aramıştır	1
atilip	atılıp	1
uzaklaştirilmasina	uzaklaştırılmasına	1
yoğunlaştirmamizi	yoğunlaştırmamızı	1
tartişmakta	tartışmakta	1
tartiılan	tartıılan	1
imzalamadiğ	imzalamadığ	1
Komiserlige	Komiserliğe	1
Bakanligl'nin	Bakanlıgl'nın	1
doğulularin	doğuluların	1
Barişa	Barışa	1
Îngiliz	Ingiliz	1
Karargâhi’na	Karargâhı’na	1
almasinı	almasını	1
subaylarnin	subayların	1
kisimlarna	kısımlarna	1
koçullarin	koçulların	1
baskist	baskıst	1
casuslariyla	casuslarıyla	1
Ingilizlerde	İngilizlerde	1
açmastydi	açmastydı	1
hazird	hazırd	1
hilâfetti	hilafetti	1
Itaatli	İtaatli	1
yaptiriyoruz	yaptırıyoruz	1
yiln	yılın	1
ilkbaharnnda	ilkbaharında	1
tasarnin	tasarım	1
ilikilerde	ılıkılerde	1
lacakti	lacaktı	1
karçlik	karçlık	1
boğazlarindaki	boğazlarındaki	1
atamasini	atamasını	1
vilâyeté	vilayete	1
müsteşarlik	müsteşarlık	1
başkonsoloslari	başkonsolosları	1
konsoloslarnin	konsoloslarnın	1
imzalandiğl	imzalandığl	1
karşilhk	karşılhk	1
yaşadign	yaşadığım	1
gerektiginde	gerektiğinde	1
kançtirdi	kançtırdı	1
aslinin	aslının	1
çalişildiğni	çalışıldığnı	1
ayiracaktir	ayıracaktır	1
kararlaştirilmasindan	kararlaştırılmasından	1
çıktiğn	çıktığım	1
kurumlarni	kurumlarnı	1
hakkim	hakkım	1
